transaction_id,transaction_date,card_number,card_type,merchant_name,merchant_category,merchant_state,merchant_city,transaction_status,transaction_amount,merchant_category_code,fraud_flag,cardholder_name,items,prices
VHBV5A-6TK0-57XRPM,2023-06-09 16:38,4901202236827725,visa,Subway,Fast Food,California,San Diego,Successful,38.540000000000006,MCC 5814,0,Charles Warren,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club', 'Turkey Breast', 'Tuna']","[6.59, 6.49, 5.99, 6.99, 5.99, 6.49]"
M4R8CQ-9SBQ-612TV5,2023-01-30 09:37,4464125570546255,visa,Subway,Fast Food,Washington,Seattle,Declined,6.59,MCC 5814,0,Courtney Bailey,['Italian BMT'],[6.59]
67VX0K-0BT7-MGU2SJ,2023-06-17 19:10,4025427005852155,visa,Subway,Fast Food,New Hampshire,Manchester,Pending,6.59,MCC 5814,0,Robin Johnson,['Italian BMT'],[6.59]
0LLGYJ-ANHH-6Q3RWP,2023-06-09 06:27,4607502631966615,visa,Subway,Fast Food,South Dakota,Sioux Falls,Declined,6.59,MCC 5814,0,Kelly Green,['Italian BMT'],[6.59]
W73714-ZCP8-LBO795,2023-06-03 22:56,4056751315758543,visa,Subway,Fast Food,Nebraska,Lincoln,Successful,6.59,MCC 5814,0,Melvin Crawford,['Italian BMT'],[6.59]
70LJSD-KKGS-YSZKDB,2023-01-25 06:47,4441964787448881,visa,Subway,Fast Food,North Carolina,Raleigh,Successful,6.59,MCC 5814,0,Thomas Scott,['Italian BMT'],[6.59]
L4TC0Q-D5EK-B5U4VT,2023-01-19 11:37,4194330836015635,visa,Subway,Fast Food,Maryland,Columbia,Successful,6.59,MCC 5814,0,Regina Roberts,['Italian BMT'],[6.59]
BUMA9W-ZKMQ-1UJTED,2023-04-07 23:21,4251153110699332,visa,Subway,Fast Food,Montana,Missoula,Successful,6.59,MCC 5814,0,Kathryn Jackson,['Italian BMT'],[6.59]
GLPZ75-C54Z-GM6X2Q,2023-03-12 08:25,4609097712770596,visa,Subway,Fast Food,Oregon,Portland,Pending,6.59,MCC 5814,0,Kathryn Jackson,['Italian BMT'],[6.59]
VEE2ZF-L8P8-S2MPMN,2023-04-17 11:08,4434455629289640,visa,Subway,Fast Food,New Jersey,Jersey City,Successful,6.59,MCC 5814,0,Matthew Brown,['Italian BMT'],[6.59]
6EPPBT-SB0F-UY0OGF,2023-04-14 15:17,4561279943180227,visa,Subway,Fast Food,Minnesota,Minneapolis,Pending,6.59,MCC 5814,0,Michael Smith,['Italian BMT'],[6.59]
EVTWV0-YRV7-N06YFC,2023-01-03 22:39,4967534193494144,visa,Subway,Fast Food,South Carolina,North Charleston,Successful,6.59,MCC 5814,0,Mr. Eduardo Ford,['Italian BMT'],[6.59]
ZK1TFI-YR79-KZ5FVA,2023-04-15 23:22,4787089285065904,visa,Subway,Fast Food,West Virginia,Charleston,Pending,6.59,MCC 5814,0,John Carrillo,['Italian BMT'],[6.59]
TCTJ72-I0ZV-V3AAMS,2023-04-12 10:49,4926105485146880,visa,Subway,Fast Food,Wisconsin,Milwaukee,Pending,6.59,MCC 5814,0,Christopher Clark,['Italian BMT'],[6.59]
5Y638O-66IZ-A2BVBZ,2023-02-10 07:58,4414744276838369,visa,Subway,Fast Food,New Jersey,Jersey City,Successful,6.59,MCC 5814,0,Justin Francis,['Italian BMT'],[6.59]
D3J5L7-7IMX-08HCPN,2023-01-21 23:46,4150049727329101,visa,Subway,Fast Food,West Virginia,Huntington,Declined,6.59,MCC 5814,0,Melvin Crawford,['Italian BMT'],[6.59]
RKDJBH-2QYF-P0FJUR,2023-06-15 05:33,4353592302146502,visa,Subway,Fast Food,New Hampshire,Manchester,Pending,6.59,MCC 5814,0,Andrea Reid,['Italian BMT'],[6.59]
NVRQHP-QLX3-YU20F7,2023-02-12 09:55,4950219246132466,visa,Subway,Fast Food,Georgia,Atlanta,Pending,6.59,MCC 5814,1,Susan Horton,['Italian BMT'],[6.59]
S54CUF-OHZY-3UJZOY,2023-03-04 19:57,4200348058269567,visa,Subway,Fast Food,New Mexico,Albuquerque,Successful,6.59,MCC 5814,0,Jessica White,['Italian BMT'],[6.59]
KU58WM-3947-T0IRH3,2023-05-12 09:36,4749026546914576,visa,Subway,Fast Food,New Mexico,Rio Rancho,Declined,6.59,MCC 5814,0,Michael Zamora,['Italian BMT'],[6.59]
UHN7Y3-6VTV-87FB29,2023-03-25 23:30,4332871608715079,visa,Subway,Fast Food,Minnesota,Saint Paul,Successful,6.59,MCC 5814,0,Susan Horton,['Italian BMT'],[6.59]
MMPQLN-UCY8-T74GZW,2023-06-05 19:05,4476985434612635,visa,Subway,Fast Food,Texas,San Antonio,Declined,19.07,MCC 5814,0,Rebecca Kirby,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
MT7D48-PUQO-AGBYU7,2023-02-12 08:43,4140925293199825,visa,Subway,Fast Food,Texas,Houston,Pending,19.07,MCC 5814,0,Jared Blackwell,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
FMBGOH-VBWQ-CYIKWG,2023-03-28 05:20,4029495613591768,visa,Subway,Fast Food,New York,Buffalo,Pending,13.08,MCC 5814,0,Christine Bennett DDS,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
JKLX6B-JL9R-6Z48MW,2023-01-25 22:16,4121056603442441,visa,Subway,Fast Food,Missouri,Kansas City,Successful,6.59,MCC 5814,0,Eric Campos,['Italian BMT'],[6.59]
ZQ3GLC-QIFB-21JT0A,2023-05-27 23:39,4089306318777122,visa,Subway,Fast Food,Indiana,Fort Wayne,Declined,6.59,MCC 5814,0,Michael Zamora,['Italian BMT'],[6.59]
VKR971-UHJ3-3LQO3Y,2023-04-12 06:22,4180930172802086,visa,Subway,Fast Food,North Carolina,Charlotte,Successful,13.08,MCC 5814,0,Amanda Moon,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
9VQPZX-CSLZ-WNDRXF,2023-01-06 13:37,4270743400855953,visa,Subway,Fast Food,Minnesota,Saint Paul,Declined,6.59,MCC 5814,0,Jaime Young,['Italian BMT'],[6.59]
HOLTLS-9D9K-YXD98V,2023-05-14 13:30,4317180428648851,visa,Subway,Fast Food,Tennessee,Nashville,Declined,6.59,MCC 5814,0,Courtney Collier,['Italian BMT'],[6.59]
ZIOVQX-2RX8-ZMZXYQ,2023-05-23 21:21,4964119993084114,visa,Subway,Fast Food,Maine,Lewiston,Pending,6.59,MCC 5814,0,Jessica White,['Italian BMT'],[6.59]
CO3EAQ-1IF4-OD657S,2023-01-08 13:33,4838964814239460,visa,Subway,Fast Food,Florida,Miami,Declined,6.59,MCC 5814,1,Joshua Reynolds,['Italian BMT'],[6.59]
2JXU9N-BZCZ-W8WWN0,2023-02-02 23:18,4782568774487336,visa,Subway,Fast Food,Delaware,Wilmington,Successful,6.59,MCC 5814,0,Samantha Payne,['Italian BMT'],[6.59]
TPEVHR-0IIT-JBXAC9,2023-01-13 23:04,4853211851601388,visa,Subway,Fast Food,Tennessee,Nashville,Successful,6.59,MCC 5814,0,Rebecca Kirby,['Italian BMT'],[6.59]
5EEZML-SEJ9-WFXHDA,2023-02-10 06:33,4479289492827004,visa,Subway,Fast Food,Vermont,Essex,Declined,6.59,MCC 5814,0,Kathryn Jackson,['Italian BMT'],[6.59]
2GR69O-RG6R-PQJJHT,2023-05-20 23:04,4943630807268236,visa,Subway,Fast Food,Ohio,Cleveland,Declined,6.59,MCC 5814,0,Sara Reese,['Italian BMT'],[6.59]
VYB4P2-4VMW-PZJ42K,2023-06-05 19:16,4821044439257020,visa,Subway,Fast Food,Tennessee,Knoxville,Successful,6.59,MCC 5814,0,Joshua Erickson,['Italian BMT'],[6.59]
49UMTE-U9GP-2UUGC8,2023-06-05 21:13,4602840703902968,visa,Subway,Fast Food,Kansas,Overland Park,Declined,6.59,MCC 5814,0,Edwin Williams,['Italian BMT'],[6.59]
M9ZH83-90FV-UM2WYJ,2023-04-11 21:15,4072698235894454,visa,Subway,Fast Food,Maryland,Columbia,Pending,6.59,MCC 5814,0,Alexander Smith,['Italian BMT'],[6.59]
0TCTDR-6RG5-1NC6WA,2023-02-01 07:33,4810226700771739,visa,Subway,Fast Food,Colorado,Denver,Successful,6.59,MCC 5814,0,Mr. Eduardo Ford,['Italian BMT'],[6.59]
J2MUH7-MMPS-LU6W0R,2023-05-17 14:56,4939317079008047,visa,Subway,Fast Food,Maine,Portland,Successful,6.59,MCC 5814,0,Edwin Williams,['Italian BMT'],[6.59]
FR0GRT-L840-OH07MM,2023-03-02 07:20,4524609095727647,visa,Subway,Fast Food,California,San Diego,Declined,49.52000000000001,MCC 5814,0,Jennifer Lee,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club', 'Turkey Breast', 'Tuna', 'Veggie Delite', 'Cold Cut Combo']","[6.59, 6.49, 5.99, 6.99, 5.99, 6.49, 5.49, 5.49]"
A3AWZM-TGJP-VGUGOQ,2023-04-16 22:32,4824793391747710,visa,Subway,Fast Food,Indiana,Indianapolis,Pending,6.59,MCC 5814,0,Patricia Shaw,['Italian BMT'],[6.59]
BB6I6U-53WH-WI231G,2023-01-09 23:04,4640752892945761,visa,Subway,Fast Food,West Virginia,Huntington,Declined,6.59,MCC 5814,0,Garrett Snyder,['Italian BMT'],[6.59]
YNG5F6-0KPC-SYK7AL,2023-01-03 08:45,4143345135159720,visa,Subway,Fast Food,North Dakota,Fargo,Successful,6.59,MCC 5814,0,Joe Jones,['Italian BMT'],[6.59]
OLBV8N-TODA-1FNEMJ,2023-01-19 18:26,4915004081985390,visa,Subway,Fast Food,Maryland,Columbia,Declined,6.59,MCC 5814,0,Sara Reese,['Italian BMT'],[6.59]
GAQYJ5-1KN6-3WTAHY,2023-06-19 17:08,4798380359577735,visa,Subway,Fast Food,North Carolina,Charlotte,Pending,6.59,MCC 5814,0,Candace Johnson,['Italian BMT'],[6.59]
SAMCRT-YLR3-STJDW7,2023-05-12 10:32,4963833571951681,visa,Subway,Fast Food,Illinois,Chicago,Declined,13.08,MCC 5814,0,Jaime Young,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
TGTVFN-74LG-HTVDT0,2023-02-06 21:26,4647725595713614,visa,Subway,Fast Food,South Dakota,Rapid City,Declined,6.59,MCC 5814,0,John Carrillo,['Italian BMT'],[6.59]
EVFHHY-MSIQ-IAREIM,2023-01-02 05:15,4141702006365475,visa,Subway,Fast Food,Virginia,Norfolk,Pending,6.59,MCC 5814,0,Ryan Griffin,['Italian BMT'],[6.59]
VIFTO6-ZNZE-LBL9TD,2023-04-14 15:26,4364295468973449,visa,Subway,Fast Food,Kentucky,Lexington,Successful,6.59,MCC 5814,0,Jennifer Lee,['Italian BMT'],[6.59]
BZZXKR-TZH3-VSH54W,2023-01-14 07:38,4975690385218285,visa,Subway,Fast Food,California,San Diego,Successful,19.07,MCC 5814,0,Amanda Moon,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
RWV06W-TDHF-2VI8EN,2023-05-24 23:07,4774277598349934,visa,Subway,Fast Food,Alabama,Montgomery,Pending,6.59,MCC 5814,0,Jared Blackwell,['Italian BMT'],[6.59]
NP3XYH-SFMQ-U7TYCR,2023-05-14 09:43,4538336685593650,visa,Subway,Fast Food,Nebraska,Lincoln,Successful,6.59,MCC 5814,0,Alexander Smith,['Italian BMT'],[6.59]
HY25KO-EJ56-99SCTU,2023-03-26 17:14,4032489254338865,visa,Subway,Fast Food,New Mexico,Rio Rancho,Successful,6.59,MCC 5814,0,Christopher Clark,['Italian BMT'],[6.59]
W9621L-7DIX-X1KULT,2023-02-10 13:51,4077400508877794,visa,Subway,Fast Food,Wyoming,Cheyenne,Successful,6.59,MCC 5814,0,Alexander Smith,['Italian BMT'],[6.59]
56L36S-7U5S-O3JXII,2023-02-07 10:02,4203785571906752,visa,Subway,Fast Food,Tennessee,Nashville,Declined,6.59,MCC 5814,0,Richard Stewart,['Italian BMT'],[6.59]
YWU1W9-FX0Z-G7SBRI,2023-03-26 08:12,4542474232843346,visa,Subway,Fast Food,Indiana,Indianapolis,Pending,6.59,MCC 5814,0,Rebecca Kirby,['Italian BMT'],[6.59]
U59IEW-UP8H-AH4T12,2023-02-23 17:44,4725307759280659,visa,Subway,Fast Food,Hawaii,Pearl City,Declined,6.59,MCC 5814,0,Eric Campos,['Italian BMT'],[6.59]
9T1G1P-KJ8J-YSDM1D,2023-05-05 08:37,4919393828018466,visa,Subway,Fast Food,South Carolina,Columbia,Declined,6.59,MCC 5814,0,Charles Warren,['Italian BMT'],[6.59]
7GZYDC-WVKB-V6QUL5,2023-01-12 20:34,4608349130303968,visa,Subway,Fast Food,Oklahoma,Tulsa,Successful,6.59,MCC 5814,0,Candace Johnson,['Italian BMT'],[6.59]
Y33BPB-RFL3-YI03A4,2023-06-28 21:19,4932399169004364,visa,Subway,Fast Food,North Carolina,Charlotte,Successful,13.08,MCC 5814,0,Ronald Gilbert,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
U1EK1R-WRFA-KCJIGW,2023-05-09 06:05,4624382847185386,visa,Subway,Fast Food,Florida,Miami,Pending,19.07,MCC 5814,1,Stephanie Pugh,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
37WO83-X4WD-20EDAC,2023-05-29 13:14,4716611382563303,visa,Subway,Fast Food,Wisconsin,Madison,Successful,6.59,MCC 5814,0,Richard Stewart,['Italian BMT'],[6.59]
53RUO4-9DBP-GC20LU,2023-06-24 19:18,4148401900102380,visa,Subway,Fast Food,Nebraska,Omaha,Declined,6.59,MCC 5814,0,Joshua Erickson,['Italian BMT'],[6.59]
ZJVPI7-0UEH-39TVFC,2023-01-24 13:41,4496705626995507,visa,Subway,Fast Food,Minnesota,Saint Paul,Successful,6.59,MCC 5814,0,Cynthia Nunez,['Italian BMT'],[6.59]
HPJHZ4-HKY7-CGXMUI,2023-03-14 06:37,4394815559467136,visa,Subway,Fast Food,Ohio,Columbus,Pending,6.59,MCC 5814,0,Susan Horton,['Italian BMT'],[6.59]
CREHPV-G0A9-V0ON9J,2023-06-17 10:45,4469390374941582,visa,Subway,Fast Food,Arkansas,Fort Smith,Declined,6.59,MCC 5814,0,Joshua Reynolds,['Italian BMT'],[6.59]
Y8H11O-WV5T-ZJAH22,2023-03-27 21:26,4655907510622638,visa,Subway,Fast Food,Alabama,Montgomery,Pending,6.59,MCC 5814,0,Amy Craig,['Italian BMT'],[6.59]
0HBUFL-WES3-4ULN2Z,2023-02-19 05:43,4673101200070013,visa,Subway,Fast Food,North Carolina,Raleigh,Declined,13.08,MCC 5814,0,Kristine Thomas,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
JVKNVG-4PCT-COKCLF,2023-05-10 21:09,4706580756298873,visa,Subway,Fast Food,Alaska,Fairbanks,Successful,6.59,MCC 5814,0,Jaime Young,['Italian BMT'],[6.59]
NVA5WK-B6FZ-3BY6CD,2023-04-14 07:24,4312776916141567,visa,Subway,Fast Food,Hawaii,Honolulu,Successful,6.59,MCC 5814,0,Kimberly Owens,['Italian BMT'],[6.59]
5W0N5N-NUFU-AXIHX2,2023-03-01 23:37,4359515109422895,visa,Subway,Fast Food,West Virginia,Charleston,Declined,6.59,MCC 5814,0,Jennifer Lee,['Italian BMT'],[6.59]
87ZMAC-HQOU-A23UB2,2023-06-13 08:36,4679459285460663,visa,Subway,Fast Food,Vermont,Burlington,Pending,6.59,MCC 5814,0,Aaron Mcintyre,['Italian BMT'],[6.59]
JDVMIR-4J2A-RFJMIQ,2023-05-12 16:08,4358686900955523,visa,Subway,Fast Food,Wisconsin,Madison,Successful,6.59,MCC 5814,0,Matthew Patterson,['Italian BMT'],[6.59]
MLYI6F-2IDS-11UL16,2023-01-08 17:33,4034933052165853,visa,Subway,Fast Food,Florida,Miami,Successful,13.08,MCC 5814,1,Kathryn Jackson,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
KI4H08-R7S8-HF4IM6,2023-06-29 22:39,4728340190520646,visa,Subway,Fast Food,Georgia,Augusta,Declined,6.59,MCC 5814,0,Karen Brown,['Italian BMT'],[6.59]
9OAYV9-Z3N5-KWL9XN,2023-01-12 05:29,4856924700336686,visa,Subway,Fast Food,Oregon,Portland,Declined,6.59,MCC 5814,0,Robin Johnson,['Italian BMT'],[6.59]
P7H850-X54T-D6L2YX,2023-01-02 17:16,4370412253056254,visa,Subway,Fast Food,Idaho,Nampa,Declined,6.59,MCC 5814,0,Andrea Reid,['Italian BMT'],[6.59]
8LWPDH-PIVO-CL23QG,2023-05-16 12:04,4404772408199675,visa,Subway,Fast Food,Wyoming,Cheyenne,Declined,6.59,MCC 5814,0,Mr. Eduardo Ford,['Italian BMT'],[6.59]
BOKFT3-UQ4Q-Q6IHP5,2023-03-02 20:01,4005539124094685,visa,Subway,Fast Food,Tennessee,Nashville,Successful,6.59,MCC 5814,0,Joshua Erickson,['Italian BMT'],[6.59]
AHWN06-LDKP-2WP6Q9,2023-03-24 21:44,4568352751288789,visa,Subway,Fast Food,Minnesota,Saint Paul,Successful,6.59,MCC 5814,0,Robin Johnson,['Italian BMT'],[6.59]
VR65VU-IGPJ-6NXB7E,2023-05-20 08:10,4632987257457214,visa,Subway,Fast Food,Alabama,Birmingham,Successful,6.59,MCC 5814,0,Jaime Young,['Italian BMT'],[6.59]
8SYS3O-Z3JT-DPUPXN,2023-06-14 14:38,4821071829304815,visa,Subway,Fast Food,Pennsylvania,Philadelphia,Successful,6.59,MCC 5814,0,Sharon Gross,['Italian BMT'],[6.59]
FQ6A8P-U9GZ-V4JY9G,2023-06-04 18:37,4813688959453094,visa,Subway,Fast Food,Alaska,Anchorage,Declined,6.59,MCC 5814,0,Justin Carney,['Italian BMT'],[6.59]
DBCEYZ-RJEN-DXEBJK,2023-02-11 11:29,4859241521022941,visa,Subway,Fast Food,Utah,West Valley City,Successful,6.59,MCC 5814,0,Thomas Scott,['Italian BMT'],[6.59]
C87P4L-COGM-O24EMP,2023-04-05 06:32,4300196883466703,visa,Subway,Fast Food,New Mexico,Albuquerque,Pending,6.59,MCC 5814,0,Kristine Thomas,['Italian BMT'],[6.59]
YS5VRJ-476Z-HGXZ5I,2023-02-01 11:02,4837050085704258,visa,Subway,Fast Food,Kentucky,Louisville,Pending,6.59,MCC 5814,0,Kathryn Jackson,['Italian BMT'],[6.59]
ZDFEZ6-0IBP-Z40Y4I,2023-04-23 16:59,4285872176538858,visa,Subway,Fast Food,Georgia,Augusta,Declined,13.08,MCC 5814,0,Michael Smith,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
GVAK8J-11EN-PCNYOB,2023-02-26 20:22,4547044085254068,visa,Subway,Fast Food,Missouri,Kansas City,Successful,6.59,MCC 5814,0,Michael Smith,['Italian BMT'],[6.59]
3MAXNP-A8AL-JC41P0,2023-01-20 21:57,4920744048293775,visa,Subway,Fast Food,Iowa,Des Moines,Declined,6.59,MCC 5814,0,Thomas Scott,['Italian BMT'],[6.59]
2L9UN4-G7RZ-6F0KM7,2023-04-25 09:15,4729354032004700,visa,Subway,Fast Food,South Carolina,Columbia,Pending,6.59,MCC 5814,0,John Carrillo,['Italian BMT'],[6.59]
ZJGZII-TJ6U-L75901,2023-05-04 23:20,4027938894139213,visa,Subway,Fast Food,Oregon,Salem,Pending,6.59,MCC 5814,0,Kathryn Jackson,['Italian BMT'],[6.59]
8F78NP-PJY5-SKMKEZ,2023-03-31 18:09,4105068607485714,visa,Subway,Fast Food,Georgia,Atlanta,Pending,13.08,MCC 5814,1,Roberta Evans,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
Y7DCQ0-6X66-SD0CDM,2023-03-14 21:05,4561964951324417,visa,Subway,Fast Food,South Carolina,North Charleston,Declined,6.59,MCC 5814,0,Mr. Eduardo Ford,['Italian BMT'],[6.59]
GCP806-N8HA-YZRJSR,2023-01-06 19:59,4720397030106687,visa,Subway,Fast Food,Florida,Miami,Successful,19.07,MCC 5814,1,Kelsey Barron,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
UG7M26-TN01-8TYUKO,2023-05-30 05:21,4490736393187180,visa,Subway,Fast Food,Maryland,Columbia,Successful,6.59,MCC 5814,0,Amanda Moon,['Italian BMT'],[6.59]
PZOLE2-PWGK-5HA6Y0,2023-02-16 09:15,4676461637251801,visa,Subway,Fast Food,New Mexico,Albuquerque,Pending,6.59,MCC 5814,0,Stephanie Pugh,['Italian BMT'],[6.59]
S0FSW2-NLJG-RXXPJ8,2023-01-24 23:13,4112212048267072,visa,Subway,Fast Food,Colorado,Denver,Successful,6.59,MCC 5814,0,Robin Johnson,['Italian BMT'],[6.59]
9UOKA0-794Q-0JMPQM,2023-01-28 10:51,4513694880853058,visa,Subway,Fast Food,Arizona,Tucson,Pending,6.59,MCC 5814,0,Kelly Green,['Italian BMT'],[6.59]
1A2WMJ-COCK-K8DY3D,2023-01-20 20:04,4119362293077263,visa,Subway,Fast Food,Delaware,Wilmington,Declined,6.59,MCC 5814,0,Eric Campos,['Italian BMT'],[6.59]
FR4SOP-9EC3-EDKG04,2023-01-28 06:42,4130809840454523,visa,Subway,Fast Food,Hawaii,Pearl City,Pending,6.59,MCC 5814,0,Cynthia Nunez,['Italian BMT'],[6.59]
B33TJ9-E9FQ-EMXDR5,2023-02-26 23:23,4657811025923515,visa,Subway,Fast Food,Massachusetts,Boston,Declined,6.59,MCC 5814,0,Gabriella Hicks,['Italian BMT'],[6.59]
NWLVTU-8P76-EN7VO5,2023-04-10 23:23,4904166435728454,visa,Subway,Fast Food,Delaware,Wilmington,Pending,6.59,MCC 5814,0,Jaime Young,['Italian BMT'],[6.59]
FR3YLJ-7KQV-8NUXJ6,2023-04-03 13:01,4409526988592435,visa,Subway,Fast Food,Alabama,Montgomery,Pending,6.59,MCC 5814,0,Kelly Green,['Italian BMT'],[6.59]
XWAR6K-K4JP-79DSHD,2023-02-09 11:28,4252244950465105,visa,Subway,Fast Food,South Dakota,Sioux Falls,Pending,6.59,MCC 5814,0,Stephanie Pugh,['Italian BMT'],[6.59]
G54CLC-MLFG-AWESJI,2023-03-01 16:45,4822684888233771,visa,Subway,Fast Food,Missouri,Kansas City,Declined,6.59,MCC 5814,0,James Watson,['Italian BMT'],[6.59]
PFCM1B-7GDR-SYNK1F,2023-04-08 22:02,4179188745243980,visa,Subway,Fast Food,Indiana,Indianapolis,Declined,6.59,MCC 5814,0,John Carrillo,['Italian BMT'],[6.59]
WHAY0Q-03HQ-PALOLF,2023-05-29 10:58,4029052849940796,visa,Subway,Fast Food,Arkansas,Fort Smith,Successful,6.59,MCC 5814,0,Thomas Scott,['Italian BMT'],[6.59]
UTDWMZ-T2BW-0KQKR1,2023-06-07 21:27,4440500463978600,visa,Subway,Fast Food,Utah,West Valley City,Declined,6.59,MCC 5814,0,Andrea Reid,['Italian BMT'],[6.59]
WLNJCL-GOI2-7HQCW8,2023-03-27 17:47,4785915558824852,visa,Subway,Fast Food,Missouri,Springfield,Pending,6.59,MCC 5814,0,Marissa Jackson,['Italian BMT'],[6.59]
DHTNL0-6DUT-TY5LH4,2023-05-02 22:32,4359519711065027,visa,Subway,Fast Food,Massachusetts,Boston,Successful,6.59,MCC 5814,0,Joseph Khan,['Italian BMT'],[6.59]
TWUFPV-EULT-QD9FHS,2023-06-20 20:08,4125798939006913,visa,Subway,Fast Food,Idaho,Boise City,Declined,6.59,MCC 5814,0,Susan Horton,['Italian BMT'],[6.59]
ISRBF2-C8M0-0BL1IK,2023-05-03 06:23,4073619695074121,visa,Subway,Fast Food,North Dakota,Fargo,Pending,6.59,MCC 5814,0,Candace Johnson,['Italian BMT'],[6.59]
43Y7V7-J1TE-8CMQS4,2023-05-11 23:58,4844051966332798,visa,Subway,Fast Food,South Carolina,Columbia,Declined,6.59,MCC 5814,0,Christine Bennett DDS,['Italian BMT'],[6.59]
9RZ9WJ-FUCU-6UREQJ,2023-06-05 21:28,4572291948609057,visa,Subway,Fast Food,Tennessee,Knoxville,Pending,6.59,MCC 5814,0,Jean Cortez,['Italian BMT'],[6.59]
RZX1NJ-X0OX-DVMJET,2023-02-07 18:41,4311388948045690,visa,Subway,Fast Food,Alabama,Montgomery,Pending,6.59,MCC 5814,0,Amanda Long,['Italian BMT'],[6.59]
MTYIT8-VDR1-OVETH1,2023-01-13 20:22,4344972887737853,visa,Subway,Fast Food,Louisiana,New Orleans,Pending,6.59,MCC 5814,0,Patricia Mendoza,['Italian BMT'],[6.59]
MYW858-9VS5-RHGUTZ,2023-01-14 21:31,4526405359390364,visa,Subway,Fast Food,Virginia,Virginia Beach,Declined,6.59,MCC 5814,0,Justin Francis,['Italian BMT'],[6.59]
JRG97W-TNHT-YG3MHT,2023-04-12 05:00,4405759852593692,visa,Subway,Fast Food,West Virginia,Huntington,Declined,6.59,MCC 5814,0,Kirk Johnson,['Italian BMT'],[6.59]
3WJGTM-1944-DW9K5B,2023-06-05 23:44,4178759438398439,visa,Subway,Fast Food,Alabama,Montgomery,Declined,6.59,MCC 5814,0,Edwin Williams,['Italian BMT'],[6.59]
POEU0H-WWY4-CF816R,2023-06-28 17:54,4432652222748483,visa,Subway,Fast Food,Rhode Island,Warwick,Declined,6.59,MCC 5814,0,Anthony Mcbride,['Italian BMT'],[6.59]
7KTFX8-12E3-TIAUKL,2023-05-08 14:53,4715178470358583,visa,Subway,Fast Food,Missouri,Kansas City,Successful,6.59,MCC 5814,0,Stephanie Pugh,['Italian BMT'],[6.59]
VYY0TZ-Z4S4-24WNQ1,2023-04-15 17:33,4663669126894007,visa,Subway,Fast Food,Washington,Seattle,Declined,6.59,MCC 5814,0,Frances Humphrey,['Italian BMT'],[6.59]
PXUMGR-X58B-L2Z5GS,2023-03-13 23:38,4806321270013780,visa,Subway,Fast Food,Maryland,Columbia,Declined,6.59,MCC 5814,0,Alexander Smith,['Italian BMT'],[6.59]
TARYU8-T62J-2HTL7A,2023-05-01 22:31,4634437337433361,visa,Subway,Fast Food,New Hampshire,Manchester,Successful,6.59,MCC 5814,0,Justin Francis,['Italian BMT'],[6.59]
GXAMKM-91T2-IXM009,2023-06-29 19:37,4924170382466189,visa,Subway,Fast Food,Utah,Salt Lake City,Successful,6.59,MCC 5814,0,Justin Carney,['Italian BMT'],[6.59]
ZAWSVS-6NUA-1WT963,2023-01-06 19:07,4282896599135029,visa,Subway,Fast Food,South Carolina,North Charleston,Pending,6.59,MCC 5814,0,Courtney Collier,['Italian BMT'],[6.59]
J47WPB-NO8K-D0B6ZA,2023-05-28 09:40,4637936414538684,visa,Subway,Fast Food,Nebraska,Omaha,Pending,6.59,MCC 5814,0,Gabriella Hicks,['Italian BMT'],[6.59]
BWFBDM-9WV1-ZRWJK3,2023-04-24 16:13,4607559306652607,visa,Subway,Fast Food,Illinois,Chicago,Declined,6.59,MCC 5814,0,Cynthia Nunez,['Italian BMT'],[6.59]
R71FLM-W8IN-WKSQGU,2023-06-25 11:07,4484281376258839,visa,Subway,Fast Food,New York,New York,Pending,13.08,MCC 5814,0,Melvin Crawford,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
Q13U7S-NDWL-NK8U74,2023-06-21 22:51,4098828230443193,visa,Subway,Fast Food,New York,Buffalo,Successful,13.08,MCC 5814,0,Michael Smith,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
