,transaction_id,transaction_date,cardholder_name,card_number,card_type,merchant_name,merchant_category,merchant_state,merchant_city,transaction_status,transaction_amount,merchant_category_code,fraud_flag
152,70OXLM-IHQ4-XXSKII,2022-06-06 08:23:00,Martha Green,4523743105411198,visa,Chipotle,Fast Food,Ohio,Cleveland,Pending,9.195878304027747,MCC 5814,0
153,9S3KIJ-GZHI-QQ19L9,2020-12-06 20:27:00,Elizabeth Russell,4699205869276546,visa,Subway,Fast Food,Alaska,Fairbanks,Declined,23.32803508092525,MCC 5814,0
154,1Z05JE-TISU-C7RNR3,2018-01-30 12:12:00,Sarah Hall,4776473473876962,visa,Chipotle,Fast Food,Mississippi,Jackson,Declined,5.783676519722664,MCC 5814,0
155,72R5O4-G6O8-4HU9HQ,2023-03-23 23:14:00,Glenn Zhang,4186704342961674,visa,Domino's Pizza,Fast Food,Alaska,Anchorage,Declined,0.9521828582116776,MCC 5814,0
156,3XNCAX-9SVO-FWVETJ,2023-01-01 20:41:00,Cindy Chen,4834582413121691,visa,Chipotle,Fast Food,Alaska,Fairbanks,Pending,1.7526393824746718,MCC 5814,0
157,6J9A90-Q9N2-Y3OP4Z,2022-05-11 10:22:00,Julie Sanders,4743527522370721,visa,Five Guys,Fast Food,Mississippi,Jackson,Declined,7.310028408498113,MCC 5814,0
158,H0STP6-7L8L-ABRGOP,2019-06-25 07:19:00,Lance Burke,4956314811203844,visa,Subway,Fast Food,South Carolina,North Charleston,Declined,7.833906123238076,MCC 5814,0
159,9UX9IN-B478-9AW68O,2022-02-19 22:38:00,Janet Riley,4014428878330835,visa,Five Guys,Fast Food,Maryland,Columbia,Pending,7.860966513218877,MCC 5814,0
160,YQL4N1-3V1C-HI5JUD,2022-12-23 18:41:00,Donald Singh,4091850975732199,visa,Five Guys,Fast Food,North Carolina,Raleigh,Successful,5.691640493151414,MCC 5814,0
161,O854ZM-5UT1-WA87VY,2018-05-06 05:14:00,Charles Powell,4726378325570781,visa,Domino's Pizza,Fast Food,Connecticut,Bridgeport,Declined,24.23412852909596,MCC 5814,0
162,4MLR21-HLJG-5WHP6R,2022-12-18 23:20:00,Kimberly Warner,4788578462292140,visa,McDonald's,Fast Food,Wyoming,Casper,Declined,3.513766311895644,MCC 5814,0
163,YDH23X-CC3C-ZVZDSJ,2021-01-23 20:45:00,Sydney Pham,4351144541765437,visa,Five Guys,Fast Food,South Carolina,Columbia,Declined,47.655239081947954,MCC 5814,0
165,H9QHW5-2GTZ-87OQLF,2022-12-21 09:08:00,David Oliver,4178081454638659,visa,Domino's Pizza,Fast Food,Oregon,Salem,Successful,5.547095273806384,MCC 5814,0
166,LU0MPM-IPLG-RSBL9P,2018-03-21 06:33:00,Gerald Hess,4229313121367803,visa,Subway,Fast Food,Alabama,Montgomery,Declined,27.359114122467783,MCC 5814,0
167,RDXR5X-5E47-O13RA5,2018-04-03 16:27:00,Danielle Espinoza,4456614386784838,visa,Domino's Pizza,Fast Food,West Virginia,Charleston,Successful,11.513646115087605,MCC 5814,0
168,MZMD14-GOVW-1Q1S6P,2019-10-11 11:33:00,Garrett Powell,4311663248142169,visa,Domino's Pizza,Fast Food,Nebraska,Omaha,Pending,14.738095028688814,MCC 5814,1
169,GAJ4F6-PAU3-QAHEN9,2018-08-19 20:09:00,Danny Ellis,4454143129339231,visa,Chipotle,Fast Food,Rhode Island,Warwick,Declined,10.320488469091178,MCC 5814,0
170,9QKFNC-1EDL-BTCVYN,2021-07-28 11:33:00,Kara Chavez,4286799258038276,visa,Subway,Fast Food,Tennessee,Nashville,Successful,4.005495711950902,MCC 5814,1
171,FWYXI4-NE03-680XZD,2019-07-01 20:52:00,Roger Stewart,4856292036284529,visa,Domino's Pizza,Fast Food,Kentucky,Lexington,Declined,2.935887340444173,MCC 5814,1
172,5I0AB5-MUST-DQYR18,2022-02-13 20:14:00,Deborah Wright,4643575746563507,visa,Subway,Fast Food,Pennsylvania,Philadelphia,Declined,24.40112860175132,MCC 5814,1
173,L4O1ZD-6K5C-H9VMQW,2019-02-21 22:47:00,Travis Mayer,4132365089195002,visa,McDonald's,Fast Food,Florida,Miami,Pending,3.253732436697444,MCC 5814,0
174,1AK70I-VP3Y-8CKMEP,2018-12-02 21:25:00,Denise Schmitt,4296270221025814,visa,Five Guys,Fast Food,California,Los Angeles,Declined,118.2948,MCC 5814,0
176,W4GTYO-TGZQ-UAV6MJ,2023-01-30 14:45:00,Julie Small,4132665246352317,visa,Chipotle,Fast Food,Oregon,Salem,Pending,37.769987897477,MCC 5814,0
177,KDSQ1W-LTF2-ZBVAM8,2022-06-12 06:44:00,Danielle Walker,4461911547413189,visa,Five Guys,Fast Food,Alabama,Montgomery,Successful,5.004974782957818,MCC 5814,0
178,FTKMFD-XJLO-AS24T1,2019-07-20 05:25:00,Dennis Miller,4728212154132116,visa,Five Guys,Fast Food,Vermont,Burlington,Declined,7.102170731051219,MCC 5814,1
179,D2WUHD-7FLZ-VHX3GS,2021-04-04 07:02:00,Rachel Martinez,4814271680749913,visa,Five Guys,Fast Food,New Jersey,Jersey City,Declined,46.17544393608037,MCC 5814,0
180,URIVR6-OWXE-RVC88Y,2020-09-30 22:29:00,Peter Thompson,4266492537268591,visa,Chipotle,Fast Food,Michigan,Detroit,Pending,18.056088412274185,MCC 5814,0
181,VYF9WT-B28E-SEMHJU,2019-03-26 22:24:00,Susan Phillips,4715177708551571,visa,Chipotle,Fast Food,New Hampshire,Nashua,Declined,9.787712201299096,MCC 5814,0
182,T3KS6U-O1VL-921587,2018-01-14 08:25:00,Paul Foster,4102330375611696,visa,McDonald's,Fast Food,Hawaii,Honolulu,Successful,23.3955834683156,MCC 5814,1
183,FWGUYQ-DWA8-352JLE,2020-07-09 15:17:00,Ms. Nancy Ayala,4507940555566873,visa,McDonald's,Fast Food,Kansas,Overland Park,Pending,5.55420268533214,MCC 5814,0
184,0777PG-PVN1-ZYN5A2,2023-07-28 23:32:00,Wendy Rodriguez,4461689996871707,visa,Five Guys,Fast Food,Oklahoma,Oklahoma City,Successful,20.28248140558209,MCC 5814,0
185,YD80W3-BCNI-QSZ44I,2022-01-14 13:53:00,Tyler Floyd,4445042145367709,visa,Subway,Fast Food,Alaska,Anchorage,Declined,0.9736885458192622,MCC 5814,0
186,K18A0X-UBGD-VUUS3E,2018-10-10 23:13:00,Gina Wright,4547251266346205,visa,Subway,Fast Food,California,Los Angeles,Successful,63.35999999999999,MCC 5814,0
187,NHQT4Q-EI8Y-X0QSI0,2022-02-06 23:02:00,Suzanne Andrews,4490335851832104,visa,Five Guys,Fast Food,Wisconsin,Milwaukee,Pending,7.089096190470684,MCC 5814,0
188,OQAVYL-NRE7-BT4ET5,2018-04-17 07:51:00,Michael Arroyo,4487026836430099,visa,Subway,Fast Food,Idaho,Nampa,Pending,45.042800570080615,MCC 5814,1
189,UEZZS7-315E-55SLE1,2022-01-16 07:22:00,David Johnson,4843978963522487,visa,McDonald's,Fast Food,New Hampshire,Manchester,Pending,9.980418989145187,MCC 5814,1
190,JR8EIB-WZCZ-OBPN9R,2021-07-09 06:01:00,Susan Davis,4354351495446180,visa,Chipotle,Fast Food,New York,Buffalo,Declined,4.819636280970605,MCC 5814,0
191,GJJ77F-2V8K-TBC61A,2018-05-30 19:00:00,Joshua Morales,4396206284029300,visa,Subway,Fast Food,Virginia,Norfolk,Pending,6.834606232623363,MCC 5814,0
192,62GDON-HCW8-GHM90F,2018-05-15 22:53:00,Steven Finley,4862453693616849,visa,Subway,Fast Food,Virginia,Virginia Beach,Declined,44.42758343789588,MCC 5814,0
193,O7HA9H-VB3Y-NVIP4K,2021-02-25 16:12:00,Joyce Merritt,4580312722966313,visa,Domino's Pizza,Fast Food,Louisiana,New Orleans,Pending,28.150176441913544,MCC 5814,0
194,4GKI4N-K10H-7QGX9T,2020-05-10 05:51:00,Corey Guerra,4944811218294610,visa,Subway,Fast Food,Arizona,Phoenix,Pending,10.104037153790289,MCC 5814,0
195,MLVMMR-8C2X-OSTKA4,2020-02-22 09:51:00,Lisa Hatfield,4022477789730286,visa,Domino's Pizza,Fast Food,California,Los Angeles,Declined,35.879999999999995,MCC 5814,1
196,CES4WZ-FBOG-GU9BWA,2020-03-23 07:37:00,Michael White,4309401102662988,visa,Chipotle,Fast Food,Massachusetts,Worcester,Successful,20.819207159042087,MCC 5814,0
197,LFCQFF-RIDN-HZMM3A,2022-03-26 08:45:00,Paul Coleman,4843913770528476,visa,Domino's Pizza,Fast Food,Kentucky,Lexington,Pending,7.719913464446514,MCC 5814,0
198,QXHQCM-9J26-P1NHDD,2018-04-08 06:50:00,John Briggs,4439533631792689,visa,McDonald's,Fast Food,Texas,Houston,Declined,72.7076369747162,MCC 5814,0
200,SBGYO1-LXVN-I1QRJU,2022-07-09 20:08:00,Victoria Williams,4031470581513041,visa,Subway,Fast Food,Louisiana,Baton Rouge,Successful,23.802121734587697,MCC 5814,0
201,AFPE1V-G3UT-TPE1J3,2022-06-23 13:34:00,Amanda Williams,4798521015928818,visa,Domino's Pizza,Fast Food,Ohio,Cleveland,Successful,5.114094901981882,MCC 5814,0
202,CY3B9U-QU6W-59X5AA,2020-09-06 19:40:00,Andrew Peterson,4657744060356970,visa,Subway,Fast Food,Rhode Island,Providence,Successful,13.806558385673268,MCC 5814,0
203,4ON4PR-RK9E-XIIRP4,2022-07-29 18:55:00,Rachel Banks,4247014162757914,visa,Chipotle,Fast Food,West Virginia,Charleston,Successful,1.4769414478730458,MCC 5814,0
204,LWWRQF-L1AU-36A1DY,2019-05-09 10:34:00,Jacqueline Fitzgerald,4184864293428453,visa,Domino's Pizza,Fast Food,Vermont,Essex,Declined,0.5463208254654783,MCC 5814,0
205,KPZE3R-X9KM-V3WSNL,2020-02-03 20:33:00,Lisa Nelson,4746097248899582,visa,McDonald's,Fast Food,Alaska,Fairbanks,Successful,0.5361590393201268,MCC 5814,0
206,DT4UBC-NOP1-Y77B0L,2020-07-14 21:42:00,Lynn Maddox,4846825114253586,visa,Subway,Fast Food,Montana,Billings,Pending,16.593398996350384,MCC 5814,0
207,U9F21Y-BQ4P-1YEDUW,2023-08-07 17:21:00,Destiny Cruz,4109444254535067,visa,Domino's Pizza,Fast Food,Missouri,Springfield,Pending,6.372880643932661,MCC 5814,0
208,1PECPT-NL68-3L5S0C,2018-03-08 09:19:00,Anthony Gonzales,4205017005483135,visa,Domino's Pizza,Fast Food,North Dakota,Fargo,Successful,8.005055148939721,MCC 5814,0
209,HA08E4-SJ4K-TJZ4H3,2023-08-10 12:34:00,David Medina III,4928162784066432,visa,Chipotle,Fast Food,Colorado,Colorado Springs,Successful,25.89401119194265,MCC 5814,0
210,KYINGE-N0VP-WDL3VK,2022-01-08 23:22:00,Joseph Rodriguez,4672213254554759,visa,Chipotle,Fast Food,Missouri,Springfield,Successful,46.99674706667173,MCC 5814,1
211,GYSRA6-Y3GO-UUF55Z,2018-03-11 08:37:00,Katrina Walsh,4717503714195665,visa,McDonald's,Fast Food,Nebraska,Omaha,Successful,3.39123630716676,MCC 5814,0
212,9RWXJ5-O9Q1-SCPDUY,2022-03-16 21:32:00,Teresa Sims,4277808566763185,visa,Chipotle,Fast Food,Texas,San Antonio,Pending,13.364916490328664,MCC 5814,0
213,S3TSXM-110Y-LKBW2J,2020-03-22 14:16:00,Matthew Jones,4581959479275253,visa,Chipotle,Fast Food,Massachusetts,Boston,Successful,11.126962950039005,MCC 5814,0
214,WIDCEZ-NIN7-RNY69N,2020-01-15 21:15:00,Richard Reyes,4663984840879113,visa,McDonald's,Fast Food,Nebraska,Omaha,Successful,36.55848405818161,MCC 5814,0
215,SKTQJM-QYAN-76CPZN,2022-05-27 19:36:00,Mrs. Lisa Estes,4193798077221875,visa,Subway,Fast Food,Ohio,Columbus,Pending,34.79957663232591,MCC 5814,0
216,PF5FXW-NI01-ZK2ZQA,2022-05-15 15:48:00,Gregory Fischer,4246396672100458,visa,McDonald's,Fast Food,Nebraska,Omaha,Declined,25.80929560047897,MCC 5814,1
217,UP0ET6-UT0V-EGLWZL,2020-05-30 23:52:00,Timothy Martinez,4333272213599371,visa,Subway,Fast Food,Illinois,Chicago,Successful,8.500040327758649,MCC 5814,0
218,OMVDFB-4ODO-5EYYHG,2021-05-31 12:26:00,Jeffrey Vincent,4963825197059691,visa,McDonald's,Fast Food,West Virginia,Huntington,Pending,2.207604789019135,MCC 5814,0
219,33R6WG-9JJ6-M8YVBG,2019-05-13 22:50:00,Carolyn Cruz,4133286165774305,visa,McDonald's,Fast Food,Maine,Portland,Successful,1.5823529879077844,MCC 5814,0
220,EYNKUD-39VZ-DWGZW3,2020-02-11 12:14:00,Nicole Jackson,4134331903820702,visa,Chipotle,Fast Food,Rhode Island,Providence,Successful,1.4125259554368714,MCC 5814,1
221,96GYYS-HTWI-FLLCRM,2020-01-20 20:24:00,Kelly Webster,4650879942082969,visa,Subway,Fast Food,Washington,Seattle,Pending,25.39210347732587,MCC 5814,0
222,JUDI8O-9G8K-W42W2Y,2018-11-05 12:50:00,Michelle Stevenson,4232711273858484,visa,Subway,Fast Food,Connecticut,Bridgeport,Declined,4.653605815244704,MCC 5814,1
223,AROS3Q-O3I8-KDPMRX,2018-05-18 20:51:00,Jacqueline Brown,4712284966605082,visa,Chipotle,Fast Food,Pennsylvania,Pittsburgh,Successful,11.254606232824486,MCC 5814,0
224,Y5HNPB-BSJM-WKEFCY,2023-02-12 06:31:00,Joyce Copeland,4044230215900815,visa,Subway,Fast Food,Connecticut,New Haven,Pending,4.009539513329746,MCC 5814,0
225,PVRX6F-5DLQ-98ULT6,2019-07-23 19:42:00,Rebecca Ryan,4669810535682666,visa,McDonald's,Fast Food,Illinois,Aurora,Pending,37.16094194333737,MCC 5814,0
226,8KHF0V-GZ6F-7L3KPJ,2021-12-13 23:07:00,Jason Durham,4818797503747201,visa,Five Guys,Fast Food,Pennsylvania,Pittsburgh,Pending,25.85056466289545,MCC 5814,0
227,B36HN3-1KY0-MS0HCH,2021-10-31 05:59:00,Chelsea Erickson,4802983842525866,visa,Domino's Pizza,Fast Food,Nebraska,Omaha,Successful,9.199289415471268,MCC 5814,0
228,GG1R6J-FX2R-CCI2I7,2021-11-30 10:11:00,Paige Miller,4084113496672298,visa,Chipotle,Fast Food,Maine,Lewiston,Pending,2.462579650012332,MCC 5814,0
230,H2F1BM-HNVS-SAHM70,2018-06-07 18:46:00,Mr. Michael Gould Jr.,4364571228568152,visa,Five Guys,Fast Food,Louisiana,Baton Rouge,Successful,8.851146160113815,MCC 5814,0
231,NG9ER1-4GX8-G97W15,2023-02-18 15:14:00,Amber Thomas,4588169283872872,visa,Chipotle,Fast Food,Connecticut,New Haven,Pending,3.2076316106637965,MCC 5814,0
232,A3F1N7-UPIQ-RY6UI4,2021-12-29 20:06:00,Arthur Myers,4351756919055073,visa,McDonald's,Fast Food,Virginia,Norfolk,Successful,46.54192411310805,MCC 5814,0
233,V7199S-MFEE-Q0E2KF,2022-01-22 17:03:00,Joshua Parsons,4132335456034068,visa,Subway,Fast Food,Hawaii,Honolulu,Pending,7.1456646885133885,MCC 5814,0
234,VBZ0MX-NRL6-84QMTL,2019-10-17 18:20:00,Cassandra Stevenson,4542135489783465,visa,McDonald's,Fast Food,Utah,West Valley City,Pending,9.9676675371064,MCC 5814,0
235,AE2QG8-TCR5-WAUMOS,2023-08-11 15:20:00,Vincent Salas,4809005618943611,visa,Chipotle,Fast Food,Georgia,Atlanta,Pending,12.638258062294051,MCC 5814,0
239,BPQ6U2-IKP9-9QHRH9,2021-02-25 22:47:00,Ashley Hughes,4659562331655022,visa,Subway,Fast Food,Alabama,Montgomery,Successful,5.355110814109621,MCC 5814,1
240,EXFWJX-J7JE-CDFVX1,2020-12-05 05:56:00,Kevin Marshall,4052263423864217,visa,Chipotle,Fast Food,Virginia,Virginia Beach,Pending,12.234323975766795,MCC 5814,0
241,Z9YUGU-EAOI-IPT5PF,2022-12-09 14:22:00,Jeffrey Obrien,4647759491852234,visa,Subway,Fast Food,Nevada,Henderson,Successful,1.5494318310433486,MCC 5814,1
242,IMBIUX-D8RW-SKYWKE,2023-07-08 21:27:00,Steven Gross,4712125160799272,visa,Chipotle,Fast Food,Pennsylvania,Pittsburgh,Pending,0.3059702645987626,MCC 5814,0
243,4XY5ZG-HYKD-O4XZF5,2019-02-05 05:47:00,Amy Ward,4246009716371106,visa,McDonald's,Fast Food,Vermont,Essex,Pending,9.78640600067929,MCC 5814,0
244,EVAFMO-4JVW-ARK3YL,2020-02-15 08:50:00,Karen Smith,4941995528609378,visa,Subway,Fast Food,Florida,Miami,Successful,44.27245268866322,MCC 5814,0
245,2GDEJO-SPOB-4OL5QR,2018-04-16 21:29:00,Courtney Smith,4277740775064321,visa,Five Guys,Fast Food,Mississippi,Gulfport,Pending,23.11974184468697,MCC 5814,0
246,4L8W4E-1G7U-KXKJPX,2019-04-03 19:44:00,Daniel Perry,4187558780596288,visa,Chipotle,Fast Food,Tennessee,Nashville,Pending,36.48832441599795,MCC 5814,0
247,4MM7R3-X7O4-0CGLYG,2021-10-13 21:57:00,Michael Silva,4396222434431387,visa,Five Guys,Fast Food,New Hampshire,Manchester,Successful,7.293210740021263,MCC 5814,0
248,37SY2K-B3Y9-BD012O,2018-05-01 23:07:00,Jackie Conway,4889075457474872,visa,Subway,Fast Food,Idaho,Nampa,Pending,3.377515652202552,MCC 5814,0
249,211MUK-78HR-3TDMA9,2019-05-17 22:17:00,Shelly Brewer,4233180235677953,visa,McDonald's,Fast Food,Utah,Salt Lake City,Successful,9.354115813452204,MCC 5814,0
250,SVPH5Y-GYNU-8OLRUN,2018-01-21 11:59:00,Miss Rebecca Collins,4867416422429607,visa,Five Guys,Fast Food,Indiana,Fort Wayne,Declined,5.989734441734045,MCC 5814,1
251,1LYG6C-YM01-62ELSM,2020-04-27 23:48:00,Catherine Ferguson,4478990206583764,visa,Chipotle,Fast Food,Delaware,Wilmington,Declined,3.198548425301866,MCC 5814,1
252,H6RISC-334J-K8RFJY,2021-11-25 15:09:00,Keith Watson,4084427681610685,visa,McDonald's,Fast Food,New York,Buffalo,Declined,13.468572620794568,MCC 5814,0
253,H0PAO8-T35O-A0G20B,2022-07-09 08:49:00,Christina Watkins,4074895588905899,visa,Chipotle,Fast Food,Rhode Island,Providence,Successful,13.95862563306327,MCC 5814,0
254,SVTVGH-5Q1T-JG5H4D,2022-10-10 21:25:00,Stephanie Lee,4466249636773022,visa,Five Guys,Fast Food,Maine,Lewiston,Pending,1.8864935622069432,MCC 5814,0
255,35MRPV-3U0I-4TXLH1,2022-04-18 12:27:00,Abigail Cisneros,4597779095615415,visa,Domino's Pizza,Fast Food,North Carolina,Charlotte,Pending,44.320195070849024,MCC 5814,0
256,F96JM4-YZZO-7YRX1B,2020-04-10 16:58:00,Antonio Richard,4078415283517596,visa,Chipotle,Fast Food,Pennsylvania,Pittsburgh,Pending,12.536281674532637,MCC 5814,0
257,KQ2WOV-9E1A-JG9YIY,2019-02-07 15:37:00,Alexis Mckinney,4163818194019295,visa,Subway,Fast Food,New Jersey,Jersey City,Pending,18.82233743614059,MCC 5814,0
258,Z5K158-646F-USX7J9,2022-04-14 23:09:00,Phillip Patterson,4628893009256886,visa,McDonald's,Fast Food,Maryland,Baltimore,Declined,24.995065696286,MCC 5814,0
259,RF0JKU-8AW5-ZE78DH,2020-03-30 09:50:00,Nicholas Porter,4472199652638819,visa,McDonald's,Fast Food,Idaho,Boise City,Pending,8.18454999053469,MCC 5814,0
260,SARIA6-5JWO-XOOQXK,2020-01-23 07:25:00,Paul Kelly,4393520757586551,visa,Five Guys,Fast Food,Vermont,Burlington,Pending,0.4484251862202192,MCC 5814,0
261,G2FA3M-8Q98-0KSDY5,2021-07-29 05:04:00,Richard Santos,4176509286698212,visa,McDonald's,Fast Food,Louisiana,New Orleans,Declined,41.88568266752278,MCC 5814,1
262,LIISIG-05DL-VSN8X6,2019-03-29 06:52:00,Steven Mayer,4176913659747434,visa,Domino's Pizza,Fast Food,Alabama,Birmingham,Pending,36.19082815498369,MCC 5814,0
263,P0H9MI-44CP-89JZH3,2021-07-11 20:56:00,Steven Morton,4697538448456052,visa,Subway,Fast Food,Vermont,Essex,Successful,0.817775959321042,MCC 5814,0
264,09W11H-DL3L-PRJEBX,2022-10-25 12:05:00,Jill Horton,4702510309589845,visa,Subway,Fast Food,Indiana,Indianapolis,Declined,11.27706861004258,MCC 5814,0
265,DVS339-XMCX-M6R1B0,2018-02-11 22:27:00,Kevin Hampton,4600889954191120,visa,Subway,Fast Food,Oregon,Portland,Pending,0.0506050796908652,MCC 5814,0
266,S4WWES-AYPQ-R3DGCO,2019-07-24 11:05:00,Pamela Daniel,4773052158914398,visa,McDonald's,Fast Food,West Virginia,Charleston,Pending,41.49579083099383,MCC 5814,0
267,DD2057-2KTA-SI3GIV,2022-11-24 05:46:00,Phillip Jacobs,4121193711013796,visa,Five Guys,Fast Food,Maryland,Columbia,Successful,31.44264260374696,MCC 5814,0
268,TEYP29-JKF1-M5HP7E,2018-09-13 19:16:00,Samuel Cook,4547227539654104,visa,Chipotle,Fast Food,Arizona,Tucson,Successful,13.81212789556131,MCC 5814,0
269,CYLPL2-26OC-KG8BY2,2020-08-30 14:17:00,Angela Soto,4471637805439230,visa,Five Guys,Fast Food,Washington,Seattle,Successful,29.695685914639256,MCC 5814,1
270,XJ7FTM-231Z-NLOBBG,2022-02-17 21:21:00,Cameron Newman,4718858964130930,visa,Domino's Pizza,Fast Food,Iowa,Cedar Rapids,Declined,18.552995699255067,MCC 5814,0
271,MH6M2L-YNAY-HHKJ3D,2018-09-26 22:44:00,Craig Watts,4212134320252607,visa,Five Guys,Fast Food,Hawaii,Pearl City,Declined,11.660657048839738,MCC 5814,0
272,VB2GB9-O031-QVPHMA,2020-07-15 10:00:00,Austin Browning,4343807507960330,visa,Domino's Pizza,Fast Food,West Virginia,Huntington,Declined,5.0747988137817925,MCC 5814,1
273,EZGDQ6-07MV-1M97ES,2019-07-10 22:22:00,Duane Garcia,4174318903403887,visa,Five Guys,Fast Food,Iowa,Des Moines,Pending,35.27371519449891,MCC 5814,0
275,E964DA-JEV5-F7SCTC,2022-11-10 23:06:00,Terry Morris,4235984389960737,visa,Chipotle,Fast Food,Oregon,Salem,Declined,43.13109869036823,MCC 5814,0
276,DULA7J-5HMZ-XB0XGW,2018-10-25 18:17:00,Kelly Taylor,4008429259428097,visa,McDonald's,Fast Food,Oregon,Salem,Pending,2.076105833471395,MCC 5814,1
277,K19M7Z-O1F3-9BK7HM,2022-06-22 10:52:00,Mike Reed,4275299685071035,visa,Chipotle,Fast Food,Alaska,Fairbanks,Successful,2.410120162918965,MCC 5814,0
279,WZ5OBX-QPVT-WMLS8V,2022-11-27 22:14:00,Jennifer Smith,4728544458644697,visa,Subway,Fast Food,Maryland,Baltimore,Successful,25.86126767929973,MCC 5814,1
280,KC200U-VM7L-71JQHU,2018-05-30 22:46:00,Kyle Mccoy,4966422825728470,visa,Domino's Pizza,Fast Food,California,Los Angeles,Successful,39.732,MCC 5814,1
281,FCJOR6-F7MC-20TX0F,2021-04-16 17:54:00,Mrs. Misty Martinez,4719780201511525,visa,Chipotle,Fast Food,Massachusetts,Worcester,Successful,20.25289666135788,MCC 5814,0
282,G267AR-MDZB-QMO5I5,2018-07-03 19:21:00,April Matthews,4859511443623731,visa,Five Guys,Fast Food,Alaska,Anchorage,Pending,2.698593007034497,MCC 5814,0
283,I7ZJ76-6JDE-2JOOEX,2023-07-29 22:44:00,Lisa Cruz,4582294018445335,visa,Five Guys,Fast Food,Louisiana,New Orleans,Successful,48.736807972279344,MCC 5814,0
284,YO2V66-Q1KV-ZI5CVC,2019-07-05 20:20:00,Marie Gutierrez,4345021365028663,visa,McDonald's,Fast Food,North Dakota,Fargo,Pending,2.91190491529868,MCC 5814,0
285,NZR265-M56Q-VJ7FFK,2018-01-21 13:44:00,Michael Wilson,4561830022850781,visa,McDonald's,Fast Food,New Jersey,Jersey City,Pending,46.84333332897569,MCC 5814,0
286,5V8E22-WH2W-VHPIPX,2022-05-18 22:13:00,Michael Kirk,4147403740093085,visa,Chipotle,Fast Food,Louisiana,Baton Rouge,Successful,2.2342153349072817,MCC 5814,0
287,9GYNLD-08AT-JAKBVK,2018-02-26 11:32:00,Benjamin Hanson,4885852302314980,visa,McDonald's,Fast Food,Wyoming,Casper,Pending,5.9816060756978375,MCC 5814,1
288,G6GDZJ-NVX8-LYKB19,2020-08-23 10:33:00,Shannon Rios,4931193542168249,visa,McDonald's,Fast Food,Connecticut,New Haven,Pending,24.139786422899967,MCC 5814,0
289,187ET4-3EP8-M43I9Y,2019-04-20 20:04:00,Alexander Frost,4124360889655529,visa,Chipotle,Fast Food,Florida,Jacksonville,Declined,31.21630899767528,MCC 5814,0
290,XL1AEM-V8B7-FT024K,2023-05-09 16:22:00,Marilyn Nguyen,4722898715545675,visa,Subway,Fast Food,Alabama,Birmingham,Successful,12.8837933540707,MCC 5814,1
291,HC27X4-KM71-MMCD0C,2018-05-05 22:35:00,David Perkins,4090830970885250,visa,Domino's Pizza,Fast Food,Wisconsin,Madison,Declined,30.09107387863739,MCC 5814,0
292,IMK9TI-DYC2-UAWW2N,2022-09-12 22:07:00,Kim Miles,4499954196102378,visa,McDonald's,Fast Food,Delaware,Wilmington,Pending,1.714254711599693,MCC 5814,1
293,KV204V-99NA-IC53DX,2022-12-08 19:07:00,David Ferguson,4611572174771775,visa,Subway,Fast Food,New Mexico,Albuquerque,Declined,2.461609494773716,MCC 5814,0
294,QSEO1K-7D3P-JVOVMO,2021-05-23 16:51:00,Gabriela Jones,4462506581388963,visa,Subway,Fast Food,Ohio,Columbus,Successful,3.007942129123915,MCC 5814,1
295,LXJMRY-5A6Y-L7WGVX,2021-01-16 15:50:00,Christina Garcia,4847002018047923,visa,Five Guys,Fast Food,Virginia,Virginia Beach,Declined,5.548822809509958,MCC 5814,0
296,SLTYJ8-3NUB-6WZPKA,2020-02-10 05:36:00,Nicholas Lynch,4796207511888837,visa,Five Guys,Fast Food,Iowa,Des Moines,Successful,21.04079829388114,MCC 5814,0
297,W1DXQ1-H355-GVKUWS,2018-02-23 15:56:00,Audrey Wilson,4667032864283097,visa,Domino's Pizza,Fast Food,Arkansas,Fort Smith,Declined,0.8938944682117705,MCC 5814,0
298,KWNYNB-6Z1V-ESH1WG,2021-12-21 20:55:00,Larry Smith,4906045125106247,visa,Domino's Pizza,Fast Food,Arizona,Phoenix,Declined,19.121060213194465,MCC 5814,0
299,9VZN9G-YPDF-C9A1BG,2022-04-20 21:46:00,Jamie Lucas,4119123855335980,visa,Chipotle,Fast Food,Kentucky,Louisville,Successful,5.261165248110521,MCC 5814,0
300,BNTOVX-G7RM-V8IEPV,2018-07-26 06:02:00,Douglas Bailey,4782432938597144,visa,Five Guys,Fast Food,Mississippi,Gulfport,Pending,16.84972771334468,MCC 5814,0
301,DWXHQR-ZLRZ-E9YF14,2020-05-27 13:35:00,Laura Francis,4058019322756365,visa,Chipotle,Fast Food,Wisconsin,Madison,Declined,10.111606646381828,MCC 5814,1
303,6PUPCU-VCD2-1FEWK0,2023-07-05 10:35:00,Courtney Clarke,4512532107898640,visa,Five Guys,Fast Food,Kentucky,Lexington,Successful,1.0222768908432371,MCC 5814,0
304,P1A7JP-ZBXV-ZGY3VI,2018-07-02 20:57:00,David Potts,4005848472062107,visa,Five Guys,Fast Food,North Dakota,Fargo,Successful,1.215154444434109,MCC 5814,0
